individual,generation,time,sfc,reqps,max_cpu,max_memory,total_link_score,max_link_score,total_delay,latency,ar,real_reqps
11,19,0,sfcr0-0,10.0,0.3309391662478447,2.1204735577106475,819.0,114.0,24,0.0,0.95,0.0
11,19,0,sfcr0-1,10.0,0.724822536110878,3.19467346072197,841.0,114.0,24,0.0,0.95,0.0
11,19,0,sfcr0-2,10.0,0.724822536110878,3.19467346072197,776.0,114.0,18,0.0,0.95,0.0
11,19,0,sfcr0-3,10.0,0.3695662245154381,2.1204735577106475,761.0,114.0,24,0.0,0.95,0.0
11,19,0,sfcr0-4,10.0,0.878875270485878,3.321078744530678,926.0,114.0,24,51.421422,0.95,3.0
11,19,0,sfcr0-5,10.0,0.878875270485878,3.321078744530678,822.0,114.0,16,0.0,0.95,0.0
11,19,0,sfcr0-6,10.0,0.878875270485878,3.321078744530678,907.0,114.0,24,0.0,0.95,0.0
11,19,0,sfcr0-7,10.0,0.35701145231723785,1.6413763403892516,656.0,114.0,12,0.0,0.95,0.0
11,19,0,sfcr0-8,10.0,0.878875270485878,3.321078744530678,605.0,114.0,24,0.0,0.95,0.0
11,19,0,sfcr0-9,10.0,0.724822536110878,3.19467346072197,931.0,114.0,24,0.0,0.95,0.0
11,19,0,sfcr0-10,10.0,0.5896005481481552,2.736803039908409,812.0,114.0,20,0.0,0.95,0.0
11,19,0,sfcr0-11,10.0,0.4340569004416466,2.302015098929405,770.0,114.0,20,0.0,0.95,0.0
11,19,0,sfcr0-12,10.0,0.724822536110878,3.19467346072197,947.0,114.0,24,0.0,0.95,0.0
11,19,0,sfcr0-13,10.0,0.724822536110878,3.19467346072197,933.0,114.0,20,0.0,0.95,0.0
11,19,0,sfcr0-14,10.0,0.878875270485878,3.321078744530678,660.0,114.0,8,0.0,0.95,0.0
11,19,0,sfcr1-0,10.0,0.46066854894161224,1.5537953823804855,739.0,114.0,28,0.0,0.95,0.0
11,19,0,sfcr1-1,10.0,0.6578328981995583,2.7332792073488235,887.0,114.0,32,0.0,0.95,0.0
11,19,0,sfcr1-2,10.0,0.878875270485878,3.321078744530678,608.0,114.0,16,0.0,0.95,0.0
11,19,0,sfcr1-3,10.0,0.4340569004416466,2.302015098929405,695.0,114.0,28,0.0,0.95,0.0
11,19,0,sfcr1-4,10.0,0.878875270485878,3.321078744530678,722.0,114.0,20,0.0,0.95,0.0
11,19,0,sfcr1-5,10.0,0.878875270485878,3.321078744530678,1063.0,114.0,28,0.0,0.95,0.0
11,19,0,sfcr1-6,10.0,0.724822536110878,3.19467346072197,975.0,114.0,28,0.0,0.95,0.0
11,19,0,sfcr1-7,10.0,0.878875270485878,3.321078744530678,850.0,114.0,20,0.0,0.95,0.0
11,19,0,sfcr1-8,10.0,0.878875270485878,3.321078744530678,810.0,114.0,20,0.0,0.95,0.0
11,19,0,sfcr1-9,10.0,0.724822536110878,3.19467346072197,925.0,114.0,28,0.0,0.95,0.0
11,19,0,sfcr1-10,10.0,0.724822536110878,3.19467346072197,1015.0,114.0,20,0.0,0.95,0.0
11,19,0,sfcr1-11,10.0,0.878875270485878,3.321078744530678,1100.0,114.0,24,0.0,0.95,0.0
11,19,0,sfcr1-12,10.0,0.878875270485878,3.321078744530678,940.0,114.0,20,0.0,0.95,0.0
11,19,0,sfcr1-13,10.0,0.878875270485878,3.321078744530678,1002.0,114.0,16,0.0,0.95,0.0
11,19,0,sfcr2-0,10.0,0.878875270485878,3.321078744530678,1330.0,114.0,34,0.0,0.95,0.0
