individual,generation,time,sfc,reqps,max_cpu,max_memory,total_link_score,max_link_score,total_delay,latency,ar,real_reqps
12,5,0,sfcr0-1,10.0,0.6189857870340347,2.412348800897598,1069.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr0-2,10.0,0.6189857870340347,2.412348800897598,814.0,114.0,16,89.615753,0.95,2.0
12,5,0,sfcr0-3,10.0,1.0433054119348526,4.741434797644615,741.0,114.0,12,0.0,0.95,0.0
12,5,0,sfcr0-4,10.0,1.0433054119348526,4.741434797644615,770.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr0-5,10.0,1.0433054119348526,4.741434797644615,715.0,114.0,16,0.0,0.95,0.0
12,5,0,sfcr0-6,10.0,1.0433054119348526,4.741434797644615,662.0,114.0,12,0.0,0.95,0.0
12,5,0,sfcr0-7,10.0,0.6189857870340347,2.412348800897598,1136.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr0-8,10.0,0.6189857870340347,2.412348800897598,994.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr0-9,10.0,0.3894578740000725,2.1750024169683457,862.0,114.0,28,0.0,0.95,0.0
12,5,0,sfcr0-10,10.0,0.6189857870340347,2.412348800897598,1003.0,114.0,22,0.0,0.95,0.0
12,5,0,sfcr0-11,10.0,0.3051053062081337,1.644701173901558,866.0,114.0,22,0.0,0.95,0.0
12,5,0,sfcr0-12,10.0,1.0433054119348526,4.741434797644615,646.0,114.0,16,0.0,0.95,0.0
12,5,0,sfcr0-13,10.0,1.0433054119348526,4.741434797644615,592.0,114.0,8,0.0,0.95,0.0
12,5,0,sfcr0-14,10.0,1.0433054119348526,4.741434797644615,973.0,114.0,22,0.0,0.95,0.0
12,5,0,sfcr1-1,10.0,0.5215917825698853,2.24214243888855,954.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr1-2,10.0,0.5215917825698853,2.24214243888855,885.0,114.0,32,0.0,0.95,0.0
12,5,0,sfcr1-3,10.0,0.7233197316527367,2.595181930065155,810.0,114.0,18,0.0,0.95,0.0
12,5,0,sfcr1-4,10.0,1.0433054119348526,4.741434797644615,858.0,114.0,16,0.0,0.95,0.0
12,5,0,sfcr1-5,10.0,1.0433054119348526,4.741434797644615,960.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr1-6,10.0,0.5215917825698853,2.24214243888855,1032.0,114.0,36,0.0,0.95,0.0
12,5,0,sfcr1-7,10.0,0.7233197316527367,2.595181930065155,1031.0,114.0,32,0.0,0.95,0.0
12,5,0,sfcr1-8,10.0,0.7233197316527367,2.595181930065155,799.0,114.0,28,0.0,0.95,0.0
12,5,0,sfcr1-9,10.0,0.7233197316527367,2.595181930065155,938.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr1-10,10.0,0.7233197316527367,2.595181930065155,1033.0,114.0,28,0.0,0.95,0.0
12,5,0,sfcr1-11,10.0,0.5215917825698853,2.24214243888855,863.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr1-12,10.0,1.0433054119348526,4.741434797644615,1227.0,114.0,32,0.0,0.95,0.0
12,5,0,sfcr1-13,10.0,0.7233197316527367,2.595181930065155,959.0,114.0,32,0.0,0.95,0.0
12,5,0,sfcr1-14,10.0,0.6189857870340347,2.412348800897598,902.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr2-0,10.0,0.7233197316527367,2.595181930065155,848.0,114.0,28,0.0,0.95,0.0
12,5,0,sfcr2-1,10.0,0.7233197316527367,2.595181930065155,854.0,114.0,22,0.0,0.95,0.0
12,5,0,sfcr2-2,10.0,1.0433054119348526,4.741434797644615,1009.0,114.0,40,0.0,0.95,0.0
12,5,0,sfcr2-3,10.0,0.4217434599995613,2.1750024169683457,969.0,114.0,40,0.0,0.95,0.0
12,5,0,sfcr2-4,10.0,1.0433054119348526,4.741434797644615,679.0,114.0,16,0.0,0.95,0.0
12,5,0,sfcr2-5,10.0,1.0433054119348526,4.741434797644615,1118.0,114.0,34,0.0,0.95,0.0
12,5,0,sfcr2-6,10.0,1.0433054119348526,4.741434797644615,1019.0,114.0,32,0.0,0.95,0.0
12,5,0,sfcr2-7,10.0,0.5215917825698853,2.24214243888855,1032.0,114.0,38,0.0,0.95,0.0
12,5,0,sfcr2-8,10.0,0.7233197316527367,2.595181930065155,909.0,114.0,22,0.0,0.95,0.0
12,5,0,sfcr2-9,10.0,1.0433054119348526,4.741434797644615,1283.0,114.0,32,0.0,0.95,0.0
12,5,0,sfcr2-11,10.0,1.0433054119348526,4.741434797644615,908.0,114.0,40,0.0,0.95,0.0
12,5,0,sfcr2-12,10.0,1.0433054119348526,4.741434797644615,1113.0,114.0,40,0.0,0.95,0.0
12,5,0,sfcr2-13,10.0,1.0433054119348526,4.741434797644615,1228.0,114.0,46,0.0,0.95,0.0
12,5,0,sfcr2-14,10.0,1.0433054119348526,4.741434797644615,850.0,114.0,30,0.0,0.95,0.0
12,5,0,sfcr3-0,10.0,0.6189857870340347,2.412348800897598,1065.0,114.0,32,0.0,0.95,0.0
12,5,0,sfcr3-1,10.0,0.7233197316527367,2.595181930065155,1007.0,114.0,28,0.0,0.95,0.0
12,5,0,sfcr3-2,10.0,1.0433054119348526,4.741434797644615,625.0,114.0,8,0.0,0.95,0.0
12,5,0,sfcr3-3,10.0,1.0433054119348526,4.741434797644615,801.0,114.0,24,0.0,0.95,0.0
12,5,0,sfcr3-4,10.0,0.7233197316527367,2.595181930065155,951.0,114.0,28,0.0,0.95,0.0
